created_at,id,Topics,Sentiment,full_text,source,user,retweet_count,lang
11/23/2021 19:37,1463305641569792007,,,Its clear this administration is not serious about improving our transportation situation. https://t.co/kexO6de9Ng,"<a href=""https://social-dog.net/"" rel=""nofollow"">SocialDog for Twitter</a>","{'id': 1165430717968474113, 'id_str': '1165430717968474113', 'name': 'Sophie Nouveau', 'screen_name': 'sophienouveau_', 'location': 'Texas, USA', 'description': 'God | Family | Country ???? Veteran #MAGA #2A #entrepreneur', 'url': 'https://t.co/jSF0Y8uz9Z', 'entities': {'url': {'urls': [{'url': 'https://t.co/jSF0Y8uz9Z', 'expanded_url': 'http://www.sophienouveau.com', 'display_url': 'sophienouveau.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 95, 'friends_count': 1431, 'listed_count': 2, 'created_at': 'Sun Aug 25 01:09:12 +0000 2019', 'favourites_count': 1872, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2395, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1431014677522354177/f2M036hE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1431014677522354177/f2M036hE_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1165430717968474113/1631060253', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:37,1463305637350326275,,,Seven doctors contract Covid after attending Florida anti-vaccine summit.  #karma #darwin https://t.co/uBiNDIsBvk,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i?S</a>","{'id': 2615723227, 'id_str': '2615723227', 'name': 'GeoGO', 'screen_name': 'geo_maps', 'location': 'geo:29.425688,-98.486023', 'description': 'GeoGO is a global non-profit initiative, promoting precise-first mapping to enhance public safety and accessibility.', 'url': 'https://t.co/XUREe7XJDG', 'entities': {'url': {'urls': [{'url': 'https://t.co/XUREe7XJDG', 'expanded_url': 'http://www.geogo.world', 'display_url': 'geogo.world', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 710, 'friends_count': 124, 'listed_count': 22, 'created_at': 'Thu Jul 10 15:42:53 +0000 2014', 'favourites_count': 57301, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 62143, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/487452050150526977/4nxgVZ_i_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/487452050150526977/4nxgVZ_i_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2615723227/1563658363', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:37,1463305633097203720,Measure and management ,neu,Redwood City School District has adjusted the COVID-19 testing schedule to help students and employees have access to testing before the upcoming Thanksgiving and Holiday breaks https://t.co/mtVIa5yZX1,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","{'id': 1418643677585362945, 'id_str': '1418643677585362945', 'name': 'The Redwood City Pulse', 'screen_name': 'rwcpulse', 'location': 'Redwood City, CA', 'description': 'https://t.co/hhxzza0D6W is your source for professional and award-winning journalism. Questions or Comments?  Email: info@rwcpulse.com', 'url': 'https://t.co/vBLED8sY4r', 'entities': {'url': {'urls': [{'url': 'https://t.co/vBLED8sY4r', 'expanded_url': 'http://rwcpulse.com', 'display_url': 'rwcpulse.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/hhxzza0D6W', 'expanded_url': 'http://RWCPulse.com', 'display_url': 'RWCPulse.com', 'indices': [0, 23]}]}}, 'protected': False, 'followers_count': 249, 'friends_count': 606, 'listed_count': 2, 'created_at': 'Fri Jul 23 18:46:27 +0000 2021', 'favourites_count': 90, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 220, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1419752010430091266/laaPNuvY_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1419752010430091266/laaPNuvY_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1418643677585362945/1634744126', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:37,1463305621848088578,,,preordering ANYTHING after covid .. https://t.co/QDoRmmfdpI,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 1125792013620789248, 'id_str': '1125792013620789248', 'name': 'Trey James', 'screen_name': 'TR3SWISH', 'location': 'Denton, TX', 'description': 'Halo SZN #PARM #116', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2374, 'friends_count': 712, 'listed_count': 7, 'created_at': 'Tue May 07 15:58:27 +0000 2019', 'favourites_count': 13126, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 8184, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1450273463898415104/mtOZY9Nn_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1450273463898415104/mtOZY9Nn_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1125792013620789248/1632952677', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:37,1463305621667729412,Vaccine efficacy,neu,"A man called my show today who said that because the Covid vaccine isnt 100% effective, the govt has no right to mandate it.

He said his wife is in the medical field and told him.

I explained that the the measles vaccine isnt 100% effective.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","{'id': 18124790, 'id_str': '18124790', 'name': 'Michelangelo Signorile', 'screen_name': 'MSignorile', 'location': 'NYC', 'description': '???\u200d?? Host, Signorile Show @SiriusXM @SXMProgress 3-6 ET M-F | writer, The Signorile Report newsletter | best-selling author, 5 books | Pit bull lover', 'url': 'https://t.co/YFbX1fw395', 'entities': {'url': {'urls': [{'url': 'https://t.co/YFbX1fw395', 'expanded_url': 'https://signorile.substack.com/', 'display_url': 'signorile.substack.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 102157, 'friends_count': 13807, 'listed_count': 1587, 'created_at': 'Sun Dec 14 22:59:12 +0000 2008', 'favourites_count': 26715, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 81999, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '9AE4E8', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1021362810100617217/zrvH549d_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1021362810100617217/zrvH549d_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/18124790/1547399648', 'profile_link_color': 'F58EA8', 'profile_sidebar_border_color': 'BDDCAD', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",7,en
11/23/2021 19:37,1463305620434608129,Measure and management ,neg,"Anti-vaxxers are targeting Chapman's ice cream over the company's COVID-19 vaccination policy, threatening members of the family-owned business.
#IStandWithChapmans

https://t.co/3LEqF1Hu8y","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","{'id': 1275989335, 'id_str': '1275989335', 'name': '????Zaineb aka ZiZi???\u200d??', 'screen_name': 'ZainebZed', 'location': 'Kingston, Ontario', 'description': 'Proud Mama Bear. Excited fiancée.  Honest to a fault. Opinions expressed are mine alone.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 96, 'friends_count': 69, 'listed_count': 15, 'created_at': 'Sun Mar 17 20:53:53 +0000 2013', 'favourites_count': 10230, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5892, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1330822683534249987/nsVOlyvr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1330822683534249987/nsVOlyvr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1275989335/1634487611', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:37,1463305619436417031,Covid social life,neu,"What's Faith Got To Do With COVID-19?  Dr. J. Washington of Durham NC, sharing with the community information on the intersection of science and faith in battling COVID-19! https://t.co/PfwyGPGECw","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 1362073240898854916, 'id_str': '1362073240898854916', 'name': 'African American COVID Taskforce Plus', 'screen_name': 'AACTplus', 'location': 'Durham, NC', 'description': 'Drawing on collective knowledge, energy, and influence to address the impact of COVID-19 on the African American community.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 110, 'friends_count': 479, 'listed_count': 0, 'created_at': 'Wed Feb 17 16:15:49 +0000 2021', 'favourites_count': 519, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 284, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1383153654690152456/w9kCtL9C_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1383153654690152456/w9kCtL9C_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1362073240898854916/1614105509', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:37,1463305616961810444,,,"#NewsFlash?? The Bronx faces the highest concentration of eviction cases in New York State. Regardless of the outcome, these cases can put tenants on an ""eviction blacklist,"" making it difficult to qualify for affordable housing in the future. https://t.co/MfLsvodgAP","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","{'id': 20779448, 'id_str': '20779448', 'name': 'New York Cares', 'screen_name': 'newyorkcares', 'location': 'New York City', 'description': ""New York City's largest #volunteer organization. Support NYC communities impacted by COVID-19. Turn belief into action: become a volunteer today."", 'url': 'https://t.co/VKltqrSq5m', 'entities': {'url': {'urls': [{'url': 'https://t.co/VKltqrSq5m', 'expanded_url': 'http://www.newyorkcares.org', 'display_url': 'newyorkcares.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 17624, 'friends_count': 3421, 'listed_count': 600, 'created_at': 'Fri Feb 13 15:48:41 +0000 2009', 'favourites_count': 9013, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 14230, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1319328643575914499/x6XUR5Qk_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1319328643575914499/x6XUR5Qk_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/20779448/1636684014', 'profile_link_color': 'DA291C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",1,en
11/23/2021 19:36,1463305613493030915,Covid politics,neu,Tory vaccination status in spotlight after MP tests positive on eve of new Parliament https://t.co/cF76rqpbnV,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 322173916, 'id_str': '322173916', 'name': 'George', 'screen_name': 'georgemirabelli', 'location': 'Toronto, Ontario', 'description': 'I am into technology, entertainment and East York.  I work for the Toronto Public Library.  I am married with 3 children. ????', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3846, 'friends_count': 4359, 'listed_count': 5, 'created_at': 'Wed Jun 22 19:07:54 +0000 2011', 'favourites_count': 87, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 13113, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991325022953320448/1A3o8jKP_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991325022953320448/1A3o8jKP_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/322173916/1525376267', 'profile_link_color': 'FF691F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:36,1463305611257470977,,,"Here's what is a little interesting to me with the AD stuff - anywhere here with COVID screening, having a fever would prevent you from getting past screening regardless of any other status. Would be considered a false negative risk.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","{'id': 712340724541358080, 'id_str': '712340724541358080', 'name': 'Anthony Doyle', 'screen_name': 'Anthonysmdoyle', 'location': 'Yellowknife', 'description': 'Husband, Father, Stay-at-home dad, Raptors fan and contributor at @raptorsrepublic', 'url': 'https://t.co/2QAlTuiF6F', 'entities': {'url': {'urls': [{'url': 'https://t.co/2QAlTuiF6F', 'expanded_url': 'http://twitch.tv/barolt', 'display_url': 'twitch.tv/barolt', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5406, 'friends_count': 1968, 'listed_count': 176, 'created_at': 'Tue Mar 22 18:10:38 +0000 2016', 'favourites_count': 124691, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 136810, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1259256088127512583/YEQtB41k_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1259256088127512583/YEQtB41k_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/712340724541358080/1589149600', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:36,1463305600926769162,Vaccine efficacy,neu,"Renewed calls for vaccinations, boosters as AZ enters winter COVID-19 surge | KJZZ https://t.co/1pBjO02ITT","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 293760292, 'id_str': '293760292', 'name': 'Nicholas Gerbis', 'screen_name': 'NGerbis', 'location': 'Phoenix, AZ', 'description': 'Senior correspondent for science, health, innovation & tech @kjzzphoenix @AZScienceDesk | conspiracy of cartographers | nullius in verba | ngerbis@kjzz.org', 'url': 'https://t.co/WkXSOYbk2x', 'entities': {'url': {'urls': [{'url': 'https://t.co/WkXSOYbk2x', 'expanded_url': 'http://nicholasgerbis.com', 'display_url': 'nicholasgerbis.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 486, 'friends_count': 1256, 'listed_count': 25, 'created_at': 'Thu May 05 22:49:34 +0000 2011', 'favourites_count': 751, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 2287, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C6E2EE', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/771563115943034880/8gMBZaCr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/771563115943034880/8gMBZaCr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/293760292/1509553034', 'profile_link_color': '1F98C7', 'profile_sidebar_border_color': 'C6E2EE', 'profile_sidebar_fill_color': 'DAECF4', 'profile_text_color': '663B12', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:36,1463305596640370692,Vaccine efficacy,neu,Nobody nuh get no third covid vaccine dose???????????? Unu nah see mi tweet or wah,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 1389389442, 'id_str': '1389389442', 'name': 'Tee', 'screen_name': 'telepattey', 'location': 'Toronto, Ontario', 'description': '????', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 802, 'friends_count': 193, 'listed_count': 3, 'created_at': 'Mon Apr 29 12:35:41 +0000 2013', 'favourites_count': 40143, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 75957, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1450086916133724166/fqTKvZTC_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1450086916133724166/fqTKvZTC_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1389389442/1597004935', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:36,1463305595495268354,Measure and management ,neg,"!!!!WARNING!!!!
There will be a collapse of small hospitals in America over the next 250 days-- if Federal Covid Mandates are allowed to take effect-- https://t.co/xkpegPzCy1","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 1605851814, 'id_str': '1605851814', 'name': 'Steve Gruber', 'screen_name': 'stevegrubershow', 'location': 'Michigan, USA', 'description': ""If you're offended, hurt or upset by what I write I don't care. Maybe that was the point. Freedom of Speech #1- Always!"", 'url': 'https://t.co/hBBUEltakV', 'entities': {'url': {'urls': [{'url': 'https://t.co/hBBUEltakV', 'expanded_url': 'http://www.stevegruber.com', 'display_url': 'stevegruber.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7984, 'friends_count': 3921, 'listed_count': 53, 'created_at': 'Fri Jul 19 12:57:40 +0000 2013', 'favourites_count': 14819, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 25657, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1048551472743370753/qZLBETfX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1048551472743370753/qZLBETfX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1605851814/1605282695', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:36,1463305576352563203,Measure and management ,neu,"GM, Ford, and Chrysler issue joint statement with UAW: no vax mandate right now
https://t.co/9cyrXVchKh","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 1225241728304787458, 'id_str': '1225241728304787458', 'name': 'Luca H. Cacciatore', 'screen_name': 'LucaHCacciatore', 'location': 'Philadelphia, PA', 'description': 'Editor @Newsmax, Inaugural Fellow @AmMomentOrg, among other things.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3293, 'friends_count': 988, 'listed_count': 14, 'created_at': 'Thu Feb 06 02:16:12 +0000 2020', 'favourites_count': 10646, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 308, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1462575739899981827/E9UYVFvf_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1462575739899981827/E9UYVFvf_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1225241728304787458/1635265814', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:36,1463305576281038849,,,"I've followed all the rules and I haven't gotten Covid, so there!","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 191610755, 'id_str': '191610755', 'name': 'Astrokitten2 (Katt)', 'screen_name': 'Keyumdi', 'location': 'Los Angeles, CA', 'description': 'Will Werker.  Humanist. Feminist. Socialist. Proud Aunt. Teach your children about Consent. She/Her  https://t.co/HU18cBVcZl', 'url': 'https://t.co/o64Wn90TMB', 'entities': {'url': {'urls': [{'url': 'https://t.co/o64Wn90TMB', 'expanded_url': 'https://keyumdi.com/', 'display_url': 'keyumdi.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/HU18cBVcZl', 'expanded_url': 'http://smile.amazon.com/hz/wishlist/ls', 'display_url': 'smile.amazon.com/hz/wishlist/ls', 'indices': [101, 124]}]}}, 'protected': False, 'followers_count': 1067, 'friends_count': 1038, 'listed_count': 11, 'created_at': 'Thu Sep 16 21:58:45 +0000 2010', 'favourites_count': 89864, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 89973, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'B05CD1', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1458574367479123968/cy7oFGV8_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1458574367479123968/cy7oFGV8_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/191610755/1636670788', 'profile_link_color': '981CEB', 'profile_sidebar_border_color': 'D21FDB', 'profile_sidebar_fill_color': 'B899F0', 'profile_text_color': '1AA3D9', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
